,Decade,huc8,DTW_Category,Well Count
55,1980,15030201,Near Surface (<2m),9
56,1980,15030201,Shallow (5-10m),7
57,1980,15030201,Very Shallow (2-5m),7
58,1980,15030202,Deep (10-61m),1
59,1980,15030202,Near Surface (<2m),1
60,1980,15030203,Deep (10-61m),8
61,1980,15030203,Near Surface (<2m),5
62,1980,15030203,Shallow (5-10m),5
63,1980,15030203,Very Shallow (2-5m),5
64,1980,15030204,Deep (10-61m),1
65,1980,15030204,Near Surface (<2m),3
66,1980,15030204,Very Shallow (2-5m),2
67,1980,15040002,Deep (10-61m),12
68,1980,15040002,Near Surface (<2m),5
69,1980,15040002,Shallow (5-10m),2
70,1980,15040002,Very Shallow (2-5m),6
71,1980,15040004,Deep (10-61m),10
72,1980,15040004,Near Surface (<2m),6
73,1980,15040004,Shallow (5-10m),5
74,1980,15040004,Very Shallow (2-5m),4
75,1980,15040005,Deep (10-61m),25
76,1980,15040005,Near Surface (<2m),5
77,1980,15040005,Shallow (5-10m),23
78,1980,15040005,Very Shallow (2-5m),10
79,1980,15040006,Deep (10-61m),12
80,1980,15040006,Near Surface (<2m),2
81,1980,15040006,Shallow (5-10m),10
82,1980,15040006,Very Shallow (2-5m),8
83,1980,15050100,Deep (10-61m),8
84,1980,15050100,Near Surface (<2m),9
85,1980,15050100,Shallow (5-10m),10
86,1980,15050100,Very Shallow (2-5m),3
87,1980,15050201,Deep (10-61m),8
88,1980,15050201,Near Surface (<2m),1
89,1980,15050201,Shallow (5-10m),4
90,1980,15050201,Very Shallow (2-5m),1
91,1980,15050202,Deep (10-61m),45
92,1980,15050202,Near Surface (<2m),8
93,1980,15050202,Shallow (5-10m),21
94,1980,15050202,Very Shallow (2-5m),12
95,1980,15050203,Deep (10-61m),16
96,1980,15050203,Near Surface (<2m),3
97,1980,15050203,Shallow (5-10m),11
98,1980,15050203,Very Shallow (2-5m),3
99,1980,15050301,Deep (10-61m),67
100,1980,15050301,Near Surface (<2m),53
101,1980,15050301,Shallow (5-10m),47
102,1980,15050301,Very Shallow (2-5m),50
103,1980,15050302,Deep (10-61m),32
104,1980,15050302,Near Surface (<2m),7
105,1980,15050302,Shallow (5-10m),16
106,1980,15050302,Very Shallow (2-5m),13
107,1980,15050303,Deep (10-61m),2
108,1980,15050303,Near Surface (<2m),1
109,1980,15050304,Deep (10-61m),5
110,1980,15050304,Near Surface (<2m),4
111,1980,15050304,Shallow (5-10m),14
112,1980,15050304,Very Shallow (2-5m),12
113,1980,15060103,Deep (10-61m),26
114,1980,15060103,Near Surface (<2m),18
115,1980,15060103,Shallow (5-10m),32
116,1980,15060103,Very Shallow (2-5m),16
117,1980,15060105,Deep (10-61m),38
118,1980,15060105,Near Surface (<2m),7
119,1980,15060105,Shallow (5-10m),60
120,1980,15060105,Very Shallow (2-5m),43
121,1980,15060106,Deep (10-61m),11
122,1980,15060106,Near Surface (<2m),7
123,1980,15060106,Shallow (5-10m),8
124,1980,15060106,Very Shallow (2-5m),2
125,1980,15060201,Deep (10-61m),3
126,1980,15060201,Shallow (5-10m),3
127,1980,15060201,Very Shallow (2-5m),2
128,1980,15060202,Deep (10-61m),72
129,1980,15060202,Near Surface (<2m),8
130,1980,15060202,Shallow (5-10m),36
131,1980,15060202,Very Shallow (2-5m),27
132,1980,15060203,Deep (10-61m),19
133,1980,15060203,Near Surface (<2m),10
134,1980,15060203,Shallow (5-10m),39
135,1980,15060203,Very Shallow (2-5m),15
136,1980,15070101,Deep (10-61m),27
137,1980,15070101,Near Surface (<2m),4
138,1980,15070101,Shallow (5-10m),2
139,1980,15070101,Very Shallow (2-5m),3
140,1980,15070102,Deep (10-61m),52
141,1980,15070102,Near Surface (<2m),16
142,1980,15070102,Shallow (5-10m),43
143,1980,15070102,Very Shallow (2-5m),21
144,1980,15070103,Deep (10-61m),9
145,1980,15070103,Near Surface (<2m),2
146,1980,15070103,Shallow (5-10m),2
147,1980,15070103,Very Shallow (2-5m),5
148,1980,15070104,Deep (10-61m),8
149,1980,15070104,Near Surface (<2m),2
150,1980,15070104,Shallow (5-10m),1
151,1980,15070201,Deep (10-61m),4
152,1980,15070201,Near Surface (<2m),1
153,1980,15070201,Shallow (5-10m),3
154,1980,15070201,Very Shallow (2-5m),3
155,1980,15070202,Very Shallow (2-5m),2
156,1980,15070203,Deep (10-61m),2
157,1980,15080200,Deep (10-61m),2
158,1980,15080200,Near Surface (<2m),2
159,1980,15080200,Shallow (5-10m),3
160,1980,15080200,Very Shallow (2-5m),5
161,1980,15080301,Deep (10-61m),3
162,1980,15080301,Near Surface (<2m),2
163,1980,15080301,Shallow (5-10m),1
164,1980,15080301,Very Shallow (2-5m),4
165,1980,15080302,Deep (10-61m),2
166,1980,15080302,Near Surface (<2m),1
167,1980,15080302,Shallow (5-10m),1
168,1980,15080302,Very Shallow (2-5m),3
169,1990,15010003,Deep (10-61m),1
170,1990,15010004,Near Surface (<2m),1
171,1990,15010005,Deep (10-61m),1
172,1990,15010005,Near Surface (<2m),1
173,1990,15010006,Deep (10-61m),1
174,1990,15010006,Near Surface (<2m),1
175,1990,15010006,Very Shallow (2-5m),1
176,1990,15010007,Deep (10-61m),6
177,1990,15010007,Near Surface (<2m),1
178,1990,15010007,Very Shallow (2-5m),1
179,1990,15010009,Shallow (5-10m),3
180,1990,15010010,Deep (10-61m),1
181,1990,15010010,Shallow (5-10m),1
182,1990,15010010,Very Shallow (2-5m),1
183,1990,15010014,Deep (10-61m),1
184,1990,15020001,Deep (10-61m),12
185,1990,15020001,Near Surface (<2m),5
186,1990,15020001,Shallow (5-10m),12
187,1990,15020001,Very Shallow (2-5m),23
188,1990,15020002,Deep (10-61m),2
189,1990,15020002,Near Surface (<2m),2
190,1990,15020002,Shallow (5-10m),1
191,1990,15020002,Very Shallow (2-5m),1
192,1990,15020003,Deep (10-61m),1
193,1990,15020003,Near Surface (<2m),5
194,1990,15020005,Deep (10-61m),4
195,1990,15020005,Near Surface (<2m),1
196,1990,15020006,Deep (10-61m),1
197,1990,15020006,Near Surface (<2m),3
198,1990,15020006,Shallow (5-10m),2
199,1990,15020006,Very Shallow (2-5m),3
200,1990,15020015,Deep (10-61m),6
201,1990,15020015,Near Surface (<2m),2
202,1990,15020015,Shallow (5-10m),3
203,1990,15020015,Very Shallow (2-5m),2
204,1990,15030101,Deep (10-61m),3
205,1990,15030101,Near Surface (<2m),1
206,1990,15030101,Shallow (5-10m),7
207,1990,15030101,Very Shallow (2-5m),4
208,1990,15030103,Deep (10-61m),5
209,1990,15030103,Shallow (5-10m),1
210,1990,15030103,Very Shallow (2-5m),1
211,1990,15030104,Deep (10-61m),6
212,1990,15030104,Near Surface (<2m),2
213,1990,15030104,Shallow (5-10m),2
214,1990,15030104,Very Shallow (2-5m),5
215,1990,15030105,Deep (10-61m),16
216,1990,15030106,Deep (10-61m),3
217,1990,15030107,Deep (10-61m),1
218,1990,15030107,Shallow (5-10m),2
219,1990,15030107,Very Shallow (2-5m),4
220,1990,15030108,Very Shallow (2-5m),1
221,1990,15030201,Deep (10-61m),10
222,1990,15030201,Near Surface (<2m),1
223,1990,15030201,Shallow (5-10m),5
224,1990,15030201,Very Shallow (2-5m),2
225,1990,15030202,Deep (10-61m),1
226,1990,15030202,Near Surface (<2m),5
227,1990,15030202,Shallow (5-10m),3
228,1990,15030202,Very Shallow (2-5m),5
229,1990,15030203,Deep (10-61m),3
230,1990,15030203,Near Surface (<2m),2
231,1990,15030203,Shallow (5-10m),5
232,1990,15030203,Very Shallow (2-5m),6
233,1990,15030204,Deep (10-61m),2
234,1990,15030204,Near Surface (<2m),4
235,1990,15030204,Very Shallow (2-5m),8
236,1990,15040002,Deep (10-61m),4
237,1990,15040002,Shallow (5-10m),3
238,1990,15040002,Very Shallow (2-5m),1
239,1990,15040004,Deep (10-61m),5
240,1990,15040004,Near Surface (<2m),1
241,1990,15040004,Shallow (5-10m),5
242,1990,15040004,Very Shallow (2-5m),2
243,1990,15040005,Deep (10-61m),16
244,1990,15040005,Near Surface (<2m),5
245,1990,15040005,Shallow (5-10m),5
246,1990,15040005,Very Shallow (2-5m),13
247,1990,15040006,Deep (10-61m),14
248,1990,15040006,Near Surface (<2m),3
249,1990,15040006,Shallow (5-10m),9
250,1990,15040006,Very Shallow (2-5m),6
251,1990,15050100,Deep (10-61m),11
252,1990,15050100,Near Surface (<2m),10
253,1990,15050100,Shallow (5-10m),11
254,1990,15050100,Very Shallow (2-5m),13
255,1990,15050201,Deep (10-61m),23
256,1990,15050201,Near Surface (<2m),3
257,1990,15050201,Shallow (5-10m),21
258,1990,15050201,Very Shallow (2-5m),8
259,1990,15050202,Deep (10-61m),57
260,1990,15050202,Near Surface (<2m),7
261,1990,15050202,Shallow (5-10m),18
262,1990,15050202,Very Shallow (2-5m),32
263,1990,15050203,Deep (10-61m),27
264,1990,15050203,Near Surface (<2m),8
265,1990,15050203,Shallow (5-10m),22
266,1990,15050203,Very Shallow (2-5m),18
267,1990,15050301,Deep (10-61m),109
268,1990,15050301,Near Surface (<2m),14
269,1990,15050301,Shallow (5-10m),29
270,1990,15050301,Very Shallow (2-5m),48
271,1990,15050302,Deep (10-61m),15
272,1990,15050302,Near Surface (<2m),11
273,1990,15050302,Shallow (5-10m),15
274,1990,15050302,Very Shallow (2-5m),19
275,1990,15050303,Deep (10-61m),1
276,1990,15050303,Near Surface (<2m),1
277,1990,15050304,Deep (10-61m),5
278,1990,15050304,Near Surface (<2m),7
279,1990,15050304,Shallow (5-10m),7
280,1990,15050304,Very Shallow (2-5m),8
281,1990,15060103,Deep (10-61m),42
282,1990,15060103,Near Surface (<2m),25
283,1990,15060103,Shallow (5-10m),54
284,1990,15060103,Very Shallow (2-5m),46
285,1990,15060105,Deep (10-61m),26
286,1990,15060105,Near Surface (<2m),6
287,1990,15060105,Shallow (5-10m),21
288,1990,15060105,Very Shallow (2-5m),18
289,1990,15060106,Deep (10-61m),26
290,1990,15060106,Near Surface (<2m),27
291,1990,15060106,Shallow (5-10m),11
292,1990,15060106,Very Shallow (2-5m),3
293,1990,15060201,Deep (10-61m),8
294,1990,15060201,Near Surface (<2m),3
295,1990,15060201,Shallow (5-10m),9
296,1990,15060201,Very Shallow (2-5m),10
297,1990,15060202,Deep (10-61m),58
298,1990,15060202,Near Surface (<2m),20
299,1990,15060202,Shallow (5-10m),30
300,1990,15060202,Very Shallow (2-5m),43
301,1990,15060203,Deep (10-61m),23
302,1990,15060203,Near Surface (<2m),6
303,1990,15060203,Shallow (5-10m),23
304,1990,15060203,Very Shallow (2-5m),21
305,1990,15070101,Deep (10-61m),21
306,1990,15070101,Near Surface (<2m),5
307,1990,15070101,Shallow (5-10m),3
308,1990,15070101,Very Shallow (2-5m),3
309,1990,15070102,Deep (10-61m),43
310,1990,15070102,Near Surface (<2m),16
311,1990,15070102,Shallow (5-10m),30
312,1990,15070102,Very Shallow (2-5m),7
313,1990,15070103,Deep (10-61m),9
314,1990,15070103,Near Surface (<2m),5
315,1990,15070103,Shallow (5-10m),4
316,1990,15070103,Very Shallow (2-5m),5
317,1990,15070104,Deep (10-61m),7
318,1990,15070104,Near Surface (<2m),1
319,1990,15070104,Shallow (5-10m),2
320,1990,15070201,Deep (10-61m),8
321,1990,15070201,Near Surface (<2m),3
322,1990,15070201,Shallow (5-10m),5
323,1990,15070201,Very Shallow (2-5m),6
324,1990,15070202,Shallow (5-10m),1
325,1990,15070203,Deep (10-61m),5
326,1990,15070203,Shallow (5-10m),1
327,1990,15080200,Deep (10-61m),2
328,1990,15080200,Near Surface (<2m),3
329,1990,15080301,Deep (10-61m),9
330,1990,15080301,Near Surface (<2m),2
331,1990,15080301,Shallow (5-10m),11
332,1990,15080301,Very Shallow (2-5m),13
333,1990,15080302,Deep (10-61m),6
334,1990,15080302,Near Surface (<2m),3
335,1990,15080302,Shallow (5-10m),4
336,1990,15080302,Very Shallow (2-5m),6
337,2000,15010004,Near Surface (<2m),1
338,2000,15010004,Very Shallow (2-5m),1
339,2000,15010005,Deep (10-61m),1
340,2000,15010006,Near Surface (<2m),1
341,2000,15010006,Shallow (5-10m),1
342,2000,15010006,Very Shallow (2-5m),1
343,2000,15010007,Deep (10-61m),1
344,2000,15010007,Very Shallow (2-5m),1
345,2000,15010009,Shallow (5-10m),4
346,2000,15010010,Deep (10-61m),3
347,2000,15010010,Shallow (5-10m),1
348,2000,15010014,Deep (10-61m),1
349,2000,15020001,Deep (10-61m),8
350,2000,15020001,Near Surface (<2m),4
351,2000,15020001,Shallow (5-10m),11
352,2000,15020001,Very Shallow (2-5m),6
353,2000,15020002,Deep (10-61m),3
354,2000,15020002,Very Shallow (2-5m),3
355,2000,15020003,Shallow (5-10m),1
356,2000,15020004,Deep (10-61m),2
357,2000,15020005,Deep (10-61m),10
358,2000,15020005,Near Surface (<2m),1
359,2000,15020005,Shallow (5-10m),1
360,2000,15020005,Very Shallow (2-5m),2
361,2000,15020006,Shallow (5-10m),4
362,2000,15020006,Very Shallow (2-5m),2
363,2000,15020007,Shallow (5-10m),2
364,2000,15020008,Deep (10-61m),1
365,2000,15020008,Shallow (5-10m),5
366,2000,15020008,Very Shallow (2-5m),5
367,2000,15020009,Very Shallow (2-5m),1
368,2000,15020011,Shallow (5-10m),1
369,2000,15020015,Deep (10-61m),10
370,2000,15020015,Shallow (5-10m),1
371,2000,15020015,Very Shallow (2-5m),1
372,2000,15030101,Shallow (5-10m),2
373,2000,15030101,Very Shallow (2-5m),3
374,2000,15030103,Deep (10-61m),6
375,2000,15030103,Near Surface (<2m),2
376,2000,15030103,Very Shallow (2-5m),4
377,2000,15030104,Near Surface (<2m),2
378,2000,15030104,Shallow (5-10m),3
379,2000,15030104,Very Shallow (2-5m),7
380,2000,15030105,Deep (10-61m),10
381,2000,15030106,Deep (10-61m),4
382,2000,15030107,Shallow (5-10m),3
383,2000,15030107,Very Shallow (2-5m),1
384,2000,15030108,Deep (10-61m),1
385,2000,15030108,Shallow (5-10m),1
386,2000,15030201,Deep (10-61m),10
387,2000,15030201,Near Surface (<2m),2
388,2000,15030201,Shallow (5-10m),2
389,2000,15030203,Deep (10-61m),6
390,2000,15030203,Near Surface (<2m),2
391,2000,15030203,Shallow (5-10m),4
392,2000,15030203,Very Shallow (2-5m),1
393,2000,15030204,Deep (10-61m),2
394,2000,15030204,Near Surface (<2m),1
395,2000,15040002,Deep (10-61m),6
396,2000,15040002,Shallow (5-10m),1
397,2000,15040002,Very Shallow (2-5m),1
398,2000,15040004,Deep (10-61m),2
399,2000,15040004,Near Surface (<2m),1
400,2000,15040004,Shallow (5-10m),3
401,2000,15040004,Very Shallow (2-5m),10
402,2000,15040005,Deep (10-61m),15
403,2000,15040005,Shallow (5-10m),19
404,2000,15040005,Very Shallow (2-5m),3
405,2000,15040006,Deep (10-61m),11
406,2000,15040006,Shallow (5-10m),5
407,2000,15040006,Very Shallow (2-5m),2
408,2000,15050100,Deep (10-61m),6
409,2000,15050100,Near Surface (<2m),2
410,2000,15050100,Shallow (5-10m),3
411,2000,15050100,Very Shallow (2-5m),4
412,2000,15050201,Deep (10-61m),33
413,2000,15050201,Shallow (5-10m),12
414,2000,15050201,Very Shallow (2-5m),4
415,2000,15050202,Deep (10-61m),46
416,2000,15050202,Near Surface (<2m),9
417,2000,15050202,Shallow (5-10m),24
418,2000,15050202,Very Shallow (2-5m),44
419,2000,15050203,Deep (10-61m),28
420,2000,15050203,Near Surface (<2m),1
421,2000,15050203,Shallow (5-10m),10
422,2000,15050203,Very Shallow (2-5m),22
423,2000,15050301,Deep (10-61m),81
424,2000,15050301,Near Surface (<2m),4
425,2000,15050301,Shallow (5-10m),22
426,2000,15050301,Very Shallow (2-5m),41
427,2000,15050302,Deep (10-61m),22
428,2000,15050302,Near Surface (<2m),2
429,2000,15050302,Shallow (5-10m),19
430,2000,15050302,Very Shallow (2-5m),9
431,2000,15050303,Deep (10-61m),2
432,2000,15050304,Deep (10-61m),2
433,2000,15050304,Near Surface (<2m),1
434,2000,15050304,Shallow (5-10m),2
435,2000,15050304,Very Shallow (2-5m),2
436,2000,15060103,Deep (10-61m),25
437,2000,15060103,Near Surface (<2m),1
438,2000,15060103,Shallow (5-10m),11
439,2000,15060103,Very Shallow (2-5m),10
440,2000,15060105,Deep (10-61m),19
441,2000,15060105,Near Surface (<2m),1
442,2000,15060105,Shallow (5-10m),22
443,2000,15060105,Very Shallow (2-5m),10
444,2000,15060106,Deep (10-61m),12
445,2000,15060106,Near Surface (<2m),11
446,2000,15060106,Shallow (5-10m),9
447,2000,15060106,Very Shallow (2-5m),28
448,2000,15060201,Deep (10-61m),10
449,2000,15060201,Near Surface (<2m),1
450,2000,15060201,Shallow (5-10m),7
451,2000,15060201,Very Shallow (2-5m),6
452,2000,15060202,Deep (10-61m),36
453,2000,15060202,Near Surface (<2m),5
454,2000,15060202,Shallow (5-10m),28
455,2000,15060202,Very Shallow (2-5m),11
456,2000,15060203,Deep (10-61m),15
457,2000,15060203,Near Surface (<2m),1
458,2000,15060203,Shallow (5-10m),20
459,2000,15060203,Very Shallow (2-5m),6
460,2000,15070101,Deep (10-61m),24
461,2000,15070101,Near Surface (<2m),1
462,2000,15070101,Shallow (5-10m),4
463,2000,15070101,Very Shallow (2-5m),1
464,2000,15070102,Deep (10-61m),39
465,2000,15070102,Near Surface (<2m),3
466,2000,15070102,Shallow (5-10m),25
467,2000,15070102,Very Shallow (2-5m),14
468,2000,15070103,Deep (10-61m),8
469,2000,15070103,Near Surface (<2m),2
470,2000,15070103,Shallow (5-10m),13
471,2000,15070103,Very Shallow (2-5m),19
472,2000,15070104,Deep (10-61m),16
473,2000,15070201,Deep (10-61m),3
474,2000,15070201,Shallow (5-10m),1
475,2000,15070201,Very Shallow (2-5m),3
476,2000,15070203,Deep (10-61m),3
477,2000,15080101,Near Surface (<2m),1
478,2000,15080200,Near Surface (<2m),1
479,2000,15080301,Deep (10-61m),7
480,2000,15080301,Near Surface (<2m),1
481,2000,15080301,Shallow (5-10m),7
482,2000,15080301,Very Shallow (2-5m),5
483,2000,15080302,Deep (10-61m),5
484,2000,15080302,Near Surface (<2m),1
485,2000,15080302,Shallow (5-10m),5
486,2000,15080302,Very Shallow (2-5m),4
487,2010,15010001,Shallow (5-10m),2
488,2010,15010003,Shallow (5-10m),1
489,2010,15010004,Deep (10-61m),1
490,2010,15010005,Deep (10-61m),1
491,2010,15010006,Near Surface (<2m),1
492,2010,15010006,Very Shallow (2-5m),1
493,2010,15010009,Deep (10-61m),2
494,2010,15010010,Near Surface (<2m),35
495,2010,15010010,Very Shallow (2-5m),1
496,2010,15010014,Deep (10-61m),1
497,2010,15010014,Shallow (5-10m),1
498,2010,15020001,Deep (10-61m),2
499,2010,15020001,Shallow (5-10m),1
500,2010,15020002,Deep (10-61m),1
501,2010,15020002,Near Surface (<2m),1
502,2010,15020004,Deep (10-61m),1
503,2010,15020005,Deep (10-61m),1
504,2010,15020005,Shallow (5-10m),1
505,2010,15020008,Deep (10-61m),3
506,2010,15020008,Shallow (5-10m),2
507,2010,15020015,Deep (10-61m),3
508,2010,15020015,Shallow (5-10m),1
509,2010,15020016,Very Shallow (2-5m),1
510,2010,15030101,Very Shallow (2-5m),1
511,2010,15030103,Deep (10-61m),4
512,2010,15030103,Shallow (5-10m),1
513,2010,15030103,Very Shallow (2-5m),1
514,2010,15030104,Near Surface (<2m),1
515,2010,15030105,Deep (10-61m),4
516,2010,15030201,Deep (10-61m),1
517,2010,15030203,Deep (10-61m),1
518,2010,15030203,Shallow (5-10m),6
519,2010,15030203,Very Shallow (2-5m),1
520,2010,15030204,Deep (10-61m),1
521,2010,15040002,Deep (10-61m),2
522,2010,15040002,Shallow (5-10m),1
523,2010,15040002,Very Shallow (2-5m),9
524,2010,15040004,Near Surface (<2m),1
525,2010,15040004,Very Shallow (2-5m),1
526,2010,15040005,Deep (10-61m),5
527,2010,15040005,Shallow (5-10m),2
528,2010,15040006,Deep (10-61m),9
529,2010,15040006,Shallow (5-10m),2
530,2010,15040006,Very Shallow (2-5m),1
531,2010,15050100,Deep (10-61m),6
532,2010,15050100,Near Surface (<2m),5
533,2010,15050100,Shallow (5-10m),3
534,2010,15050100,Very Shallow (2-5m),6
535,2010,15050201,Deep (10-61m),9
536,2010,15050201,Near Surface (<2m),2
537,2010,15050201,Shallow (5-10m),5
538,2010,15050201,Very Shallow (2-5m),5
539,2010,15050202,Deep (10-61m),26
540,2010,15050202,Near Surface (<2m),4
541,2010,15050202,Shallow (5-10m),8
542,2010,15050202,Very Shallow (2-5m),13
543,2010,15050203,Deep (10-61m),8
544,2010,15050203,Near Surface (<2m),1
545,2010,15050203,Shallow (5-10m),2
546,2010,15050203,Very Shallow (2-5m),4
547,2010,15050301,Deep (10-61m),46
548,2010,15050301,Near Surface (<2m),6
549,2010,15050301,Shallow (5-10m),24
550,2010,15050301,Very Shallow (2-5m),24
551,2010,15050302,Deep (10-61m),18
552,2010,15050302,Shallow (5-10m),13
553,2010,15050302,Very Shallow (2-5m),9
554,2010,15050304,Deep (10-61m),3
555,2010,15050304,Near Surface (<2m),2
556,2010,15050304,Shallow (5-10m),5
557,2010,15050304,Very Shallow (2-5m),9
558,2010,15060103,Deep (10-61m),8
559,2010,15060103,Shallow (5-10m),7
560,2010,15060103,Very Shallow (2-5m),2
561,2010,15060105,Deep (10-61m),8
562,2010,15060105,Near Surface (<2m),1
563,2010,15060105,Shallow (5-10m),7
564,2010,15060105,Very Shallow (2-5m),2
565,2010,15060201,Deep (10-61m),2
566,2010,15060201,Near Surface (<2m),1
567,2010,15060201,Shallow (5-10m),6
568,2010,15060201,Very Shallow (2-5m),6
569,2010,15060202,Deep (10-61m),10
570,2010,15060202,Near Surface (<2m),4
571,2010,15060202,Shallow (5-10m),8
572,2010,15060202,Very Shallow (2-5m),14
573,2010,15060203,Deep (10-61m),7
574,2010,15060203,Shallow (5-10m),8
575,2010,15060203,Very Shallow (2-5m),5
576,2010,15070101,Deep (10-61m),3
577,2010,15070101,Near Surface (<2m),1
578,2010,15070101,Shallow (5-10m),6
579,2010,15070102,Deep (10-61m),15
580,2010,15070102,Shallow (5-10m),11
581,2010,15070102,Very Shallow (2-5m),5
582,2010,15070103,Deep (10-61m),2
583,2010,15070103,Near Surface (<2m),1
584,2010,15070103,Shallow (5-10m),2
585,2010,15070104,Deep (10-61m),2
586,2010,15070201,Deep (10-61m),3
587,2010,15070203,Deep (10-61m),3
588,2010,15070203,Shallow (5-10m),1
589,2010,15080200,Near Surface (<2m),1
590,2010,15080301,Deep (10-61m),3
591,2010,15080301,Near Surface (<2m),2
592,2010,15080301,Shallow (5-10m),6
593,2010,15080301,Very Shallow (2-5m),6
594,2010,15080302,Shallow (5-10m),3
595,2010,15080302,Very Shallow (2-5m),1
596,2020,15010005,Deep (10-61m),1
597,2020,15010006,Near Surface (<2m),1
598,2020,15010006,Shallow (5-10m),1
599,2020,15010006,Very Shallow (2-5m),1
600,2020,15010014,Deep (10-61m),1
601,2020,15020001,Very Shallow (2-5m),1
602,2020,15020002,Shallow (5-10m),2
603,2020,15020005,Very Shallow (2-5m),1
604,2020,15020010,Near Surface (<2m),2
605,2020,15020015,Deep (10-61m),2
606,2020,15020015,Shallow (5-10m),1
607,2020,15030101,Shallow (5-10m),3
608,2020,15030103,Deep (10-61m),1
609,2020,15030105,Deep (10-61m),3
610,2020,15030201,Deep (10-61m),1
611,2020,15030201,Shallow (5-10m),1
612,2020,15030203,Deep (10-61m),1
613,2020,15030203,Shallow (5-10m),2
614,2020,15030204,Deep (10-61m),1
615,2020,15040002,Deep (10-61m),1
616,2020,15040004,Near Surface (<2m),1
617,2020,15040004,Very Shallow (2-5m),1
618,2020,15040005,Deep (10-61m),3
619,2020,15040005,Shallow (5-10m),3
620,2020,15040006,Deep (10-61m),5
621,2020,15050100,Deep (10-61m),8
622,2020,15050100,Near Surface (<2m),1
623,2020,15050100,Shallow (5-10m),5
624,2020,15050100,Very Shallow (2-5m),5
625,2020,15050201,Shallow (5-10m),3
626,2020,15050201,Very Shallow (2-5m),2
627,2020,15050202,Deep (10-61m),1
628,2020,15050202,Shallow (5-10m),1
629,2020,15050202,Very Shallow (2-5m),1
630,2020,15050203,Deep (10-61m),8
631,2020,15050203,Shallow (5-10m),9
632,2020,15050203,Very Shallow (2-5m),3
633,2020,15050301,Deep (10-61m),12
634,2020,15050301,Near Surface (<2m),2
635,2020,15050301,Shallow (5-10m),7
636,2020,15050301,Very Shallow (2-5m),13
637,2020,15050302,Deep (10-61m),6
638,2020,15050302,Near Surface (<2m),1
639,2020,15050302,Shallow (5-10m),5
640,2020,15050302,Very Shallow (2-5m),8
641,2020,15050303,Deep (10-61m),1
642,2020,15050304,Shallow (5-10m),6
643,2020,15050304,Very Shallow (2-5m),4
644,2020,15060103,Deep (10-61m),1
645,2020,15060103,Near Surface (<2m),2
646,2020,15060103,Shallow (5-10m),4
647,2020,15060103,Very Shallow (2-5m),2
648,2020,15060105,Deep (10-61m),3
649,2020,15060105,Shallow (5-10m),2
650,2020,15060105,Very Shallow (2-5m),2
651,2020,15060106,Deep (10-61m),2
652,2020,15060201,Deep (10-61m),5
653,2020,15060201,Near Surface (<2m),1
654,2020,15060201,Shallow (5-10m),5
655,2020,15060201,Very Shallow (2-5m),8
656,2020,15060202,Deep (10-61m),5
657,2020,15060202,Near Surface (<2m),2
658,2020,15060202,Shallow (5-10m),4
