,Decade,huc4,DTW_Category,Well Count
75,2000,1501,Deep (10-61m),41
76,2000,1501,Near Surface (<2m),8
77,2000,1501,Shallow (5-10m),40
78,2000,1501,Very Shallow (2-5m),18
79,2000,1502,Deep (10-61m),360
80,2000,1502,Near Surface (<2m),53
81,2000,1502,Shallow (5-10m),258
82,2000,1502,Very Shallow (2-5m),347
83,2000,1503,Deep (10-61m),586
84,2000,1503,Near Surface (<2m),39
85,2000,1503,Shallow (5-10m),180
86,2000,1503,Very Shallow (2-5m),258
87,2000,1504,Deep (10-61m),397
88,2000,1504,Near Surface (<2m),7
89,2000,1504,Shallow (5-10m),194
90,2000,1504,Very Shallow (2-5m),58
91,2000,1505,Deep (10-61m),1308
92,2000,1505,Near Surface (<2m),68
93,2000,1505,Shallow (5-10m),396
94,2000,1505,Very Shallow (2-5m),274
95,2000,1506,Deep (10-61m),871
96,2000,1506,Near Surface (<2m),75
97,2000,1506,Shallow (5-10m),489
98,2000,1506,Very Shallow (2-5m),234
99,2000,1507,Deep (10-61m),728
100,2000,1507,Near Surface (<2m),38
101,2000,1507,Shallow (5-10m),207
102,2000,1507,Very Shallow (2-5m),157
103,2000,1508,Deep (10-61m),93
104,2000,1508,Near Surface (<2m),7
105,2000,1508,Shallow (5-10m),22
106,2000,1508,Very Shallow (2-5m),12
107,2010,1501,Deep (10-61m),23
108,2010,1501,Near Surface (<2m),37
109,2010,1501,Shallow (5-10m),9
110,2010,1501,Very Shallow (2-5m),5
111,2010,1502,Deep (10-61m),101
112,2010,1502,Near Surface (<2m),9
113,2010,1502,Shallow (5-10m),39
114,2010,1502,Very Shallow (2-5m),42
115,2010,1503,Deep (10-61m),210
116,2010,1503,Near Surface (<2m),27
117,2010,1503,Shallow (5-10m),73
118,2010,1503,Very Shallow (2-5m),78
119,2010,1504,Deep (10-61m),177
120,2010,1504,Near Surface (<2m),3
121,2010,1504,Shallow (5-10m),42
122,2010,1504,Very Shallow (2-5m),17
123,2010,1505,Deep (10-61m),657
124,2010,1505,Near Surface (<2m),48
125,2010,1505,Shallow (5-10m),208
126,2010,1505,Very Shallow (2-5m),132
127,2010,1506,Deep (10-61m),307
128,2010,1506,Near Surface (<2m),26
129,2010,1506,Shallow (5-10m),199
130,2010,1506,Very Shallow (2-5m),88
131,2010,1507,Deep (10-61m),285
132,2010,1507,Near Surface (<2m),7
133,2010,1507,Shallow (5-10m),92
134,2010,1507,Very Shallow (2-5m),45
135,2010,1508,Deep (10-61m),55
136,2010,1508,Near Surface (<2m),4
137,2010,1508,Shallow (5-10m),20
138,2010,1508,Very Shallow (2-5m),14
139,2020,1501,Deep (10-61m),5
140,2020,1501,Near Surface (<2m),3
141,2020,1501,Shallow (5-10m),2
142,2020,1501,Very Shallow (2-5m),2
143,2020,1502,Deep (10-61m),56
144,2020,1502,Near Surface (<2m),11
145,2020,1502,Shallow (5-10m),32
146,2020,1502,Very Shallow (2-5m),25
147,2020,1503,Deep (10-61m),85
148,2020,1503,Near Surface (<2m),2
149,2020,1503,Shallow (5-10m),26
150,2020,1503,Very Shallow (2-5m),14
151,2020,1504,Deep (10-61m),89
152,2020,1504,Near Surface (<2m),1
153,2020,1504,Shallow (5-10m),20
154,2020,1504,Very Shallow (2-5m),3
155,2020,1505,Deep (10-61m),213
156,2020,1505,Near Surface (<2m),7
157,2020,1505,Shallow (5-10m),111
158,2020,1505,Very Shallow (2-5m),71
159,2020,1506,Deep (10-61m),202
160,2020,1506,Near Surface (<2m),18
161,2020,1506,Shallow (5-10m),76
162,2020,1506,Very Shallow (2-5m),59
163,2020,1507,Deep (10-61m),135
164,2020,1507,Near Surface (<2m),6
165,2020,1507,Shallow (5-10m),47
166,2020,1507,Very Shallow (2-5m),31
167,2020,1508,Deep (10-61m),23
168,2020,1508,Near Surface (<2m),4
169,2020,1508,Shallow (5-10m),13
170,2020,1508,Very Shallow (2-5m),6
