,Decade,huc8,DTW_Category,Well Count
181,1980,15060201,Deep (10-61m),27
182,1980,15060201,Near Surface (<2m),8
183,1980,15060201,Shallow (5-10m),11
184,1980,15060201,Very Shallow (2-5m),7
185,1980,15060202,Deep (10-61m),627
186,1980,15060202,Near Surface (<2m),88
187,1980,15060202,Shallow (5-10m),266
188,1980,15060202,Very Shallow (2-5m),124
189,1980,15060203,Deep (10-61m),208
190,1980,15060203,Near Surface (<2m),44
191,1980,15060203,Shallow (5-10m),252
192,1980,15060203,Very Shallow (2-5m),119
193,1980,15070101,Deep (10-61m),122
194,1980,15070101,Near Surface (<2m),28
195,1980,15070101,Shallow (5-10m),30
196,1980,15070101,Very Shallow (2-5m),38
197,1980,15070102,Deep (10-61m),458
198,1980,15070102,Near Surface (<2m),86
199,1980,15070102,Shallow (5-10m),165
200,1980,15070102,Very Shallow (2-5m),74
201,1980,15070103,Deep (10-61m),99
202,1980,15070103,Near Surface (<2m),21
203,1980,15070103,Shallow (5-10m),29
204,1980,15070103,Very Shallow (2-5m),27
205,1980,15070104,Deep (10-61m),49
206,1980,15070104,Near Surface (<2m),40
207,1980,15070104,Shallow (5-10m),14
208,1980,15070104,Very Shallow (2-5m),7
209,1980,15070201,Deep (10-61m),35
210,1980,15070201,Near Surface (<2m),17
211,1980,15070201,Shallow (5-10m),40
212,1980,15070201,Very Shallow (2-5m),61
213,1980,15070202,Deep (10-61m),5
214,1980,15070202,Shallow (5-10m),1
215,1980,15070202,Very Shallow (2-5m),2
216,1980,15070203,Deep (10-61m),4
217,1980,15070203,Shallow (5-10m),1
218,1980,15080102,Deep (10-61m),2
219,1980,15080102,Shallow (5-10m),1
220,1980,15080102,Very Shallow (2-5m),1
221,1980,15080200,Deep (10-61m),4
222,1980,15080200,Near Surface (<2m),2
223,1980,15080200,Shallow (5-10m),4
224,1980,15080200,Very Shallow (2-5m),6
225,1980,15080301,Deep (10-61m),59
226,1980,15080301,Near Surface (<2m),8
227,1980,15080301,Shallow (5-10m),4
228,1980,15080301,Very Shallow (2-5m),5
229,1980,15080302,Deep (10-61m),9
230,1980,15080302,Near Surface (<2m),1
231,1980,15080302,Shallow (5-10m),4
232,1980,15080302,Very Shallow (2-5m),3
233,1990,14070006,Near Surface (<2m),1
234,1990,14070006,Shallow (5-10m),2
235,1990,14070006,Very Shallow (2-5m),9
236,1990,14070007,Shallow (5-10m),2
237,1990,14080204,Deep (10-61m),1
238,1990,14080204,Shallow (5-10m),1
239,1990,14080205,Shallow (5-10m),1
240,1990,14080205,Very Shallow (2-5m),1
241,1990,15010001,Near Surface (<2m),2
242,1990,15010001,Shallow (5-10m),2
243,1990,15010003,Deep (10-61m),4
244,1990,15010003,Near Surface (<2m),2
245,1990,15010003,Shallow (5-10m),1
246,1990,15010003,Very Shallow (2-5m),9
247,1990,15010004,Deep (10-61m),1
248,1990,15010004,Near Surface (<2m),9
249,1990,15010004,Shallow (5-10m),1
250,1990,15010004,Very Shallow (2-5m),13
251,1990,15010005,Deep (10-61m),2
252,1990,15010005,Near Surface (<2m),1
253,1990,15010005,Very Shallow (2-5m),1
254,1990,15010006,Deep (10-61m),2
255,1990,15010006,Near Surface (<2m),1
256,1990,15010006,Very Shallow (2-5m),1
257,1990,15010007,Deep (10-61m),15
258,1990,15010007,Near Surface (<2m),3
259,1990,15010007,Shallow (5-10m),4
260,1990,15010007,Very Shallow (2-5m),1
261,1990,15010009,Deep (10-61m),5
262,1990,15010009,Shallow (5-10m),13
263,1990,15010009,Very Shallow (2-5m),1
264,1990,15010010,Deep (10-61m),52
265,1990,15010010,Near Surface (<2m),1
266,1990,15010010,Shallow (5-10m),20
267,1990,15010010,Very Shallow (2-5m),11
268,1990,15010014,Deep (10-61m),1
269,1990,15020001,Deep (10-61m),85
270,1990,15020001,Near Surface (<2m),36
271,1990,15020001,Shallow (5-10m),172
272,1990,15020001,Very Shallow (2-5m),74
273,1990,15020002,Deep (10-61m),30
274,1990,15020002,Near Surface (<2m),15
275,1990,15020002,Shallow (5-10m),13
276,1990,15020002,Very Shallow (2-5m),14
277,1990,15020003,Deep (10-61m),1
278,1990,15020003,Near Surface (<2m),8
279,1990,15020005,Deep (10-61m),59
280,1990,15020005,Near Surface (<2m),17
281,1990,15020005,Shallow (5-10m),19
282,1990,15020005,Very Shallow (2-5m),21
283,1990,15020006,Deep (10-61m),2
284,1990,15020006,Near Surface (<2m),3
285,1990,15020006,Shallow (5-10m),2
286,1990,15020006,Very Shallow (2-5m),3
287,1990,15020007,Deep (10-61m),14
288,1990,15020007,Shallow (5-10m),2
289,1990,15020007,Very Shallow (2-5m),2
290,1990,15020008,Deep (10-61m),20
291,1990,15020008,Near Surface (<2m),57
292,1990,15020008,Shallow (5-10m),51
293,1990,15020008,Very Shallow (2-5m),75
294,1990,15020009,Deep (10-61m),1
295,1990,15020009,Near Surface (<2m),1
296,1990,15020009,Shallow (5-10m),1
297,1990,15020009,Very Shallow (2-5m),1
298,1990,15020010,Deep (10-61m),1
299,1990,15020015,Deep (10-61m),89
300,1990,15020015,Near Surface (<2m),14
301,1990,15020015,Shallow (5-10m),22
302,1990,15020015,Very Shallow (2-5m),19
303,1990,15020016,Deep (10-61m),1
304,1990,15030101,Deep (10-61m),77
305,1990,15030101,Near Surface (<2m),22
306,1990,15030101,Shallow (5-10m),86
307,1990,15030101,Very Shallow (2-5m),40
308,1990,15030103,Deep (10-61m),57
309,1990,15030103,Near Surface (<2m),8
310,1990,15030103,Shallow (5-10m),12
311,1990,15030103,Very Shallow (2-5m),5
312,1990,15030104,Deep (10-61m),29
313,1990,15030104,Near Surface (<2m),17
314,1990,15030104,Shallow (5-10m),21
315,1990,15030104,Very Shallow (2-5m),57
316,1990,15030105,Deep (10-61m),138
317,1990,15030105,Near Surface (<2m),1
318,1990,15030106,Deep (10-61m),97
319,1990,15030106,Shallow (5-10m),2
320,1990,15030106,Very Shallow (2-5m),1
321,1990,15030107,Deep (10-61m),4
322,1990,15030107,Near Surface (<2m),55
323,1990,15030107,Shallow (5-10m),111
324,1990,15030107,Very Shallow (2-5m),112
325,1990,15030108,Near Surface (<2m),11
326,1990,15030108,Shallow (5-10m),3
327,1990,15030108,Very Shallow (2-5m),19
328,1990,15030201,Deep (10-61m),54
329,1990,15030201,Near Surface (<2m),3
330,1990,15030201,Shallow (5-10m),34
331,1990,15030201,Very Shallow (2-5m),10
332,1990,15030202,Deep (10-61m),31
333,1990,15030202,Near Surface (<2m),25
334,1990,15030202,Shallow (5-10m),10
335,1990,15030202,Very Shallow (2-5m),9
336,1990,15030203,Deep (10-61m),39
337,1990,15030203,Near Surface (<2m),7
338,1990,15030203,Shallow (5-10m),17
339,1990,15030203,Very Shallow (2-5m),20
340,1990,15030204,Deep (10-61m),9
341,1990,15030204,Near Surface (<2m),8
342,1990,15030204,Shallow (5-10m),10
343,1990,15030204,Very Shallow (2-5m),15
344,1990,15040002,Deep (10-61m),46
345,1990,15040002,Near Surface (<2m),1
346,1990,15040002,Shallow (5-10m),12
347,1990,15040002,Very Shallow (2-5m),8
348,1990,15040004,Deep (10-61m),15
349,1990,15040004,Near Surface (<2m),1
350,1990,15040004,Shallow (5-10m),28
351,1990,15040004,Very Shallow (2-5m),11
352,1990,15040005,Deep (10-61m),154
353,1990,15040005,Near Surface (<2m),34
354,1990,15040005,Shallow (5-10m),82
355,1990,15040005,Very Shallow (2-5m),51
356,1990,15040006,Deep (10-61m),79
357,1990,15040006,Near Surface (<2m),3
358,1990,15040006,Shallow (5-10m),20
359,1990,15040006,Very Shallow (2-5m),11
360,1990,15040007,Deep (10-61m),6
361,1990,15040007,Near Surface (<2m),5
362,1990,15040007,Shallow (5-10m),2
363,1990,15040007,Very Shallow (2-5m),1
364,1990,15050100,Deep (10-61m),79
365,1990,15050100,Near Surface (<2m),48
366,1990,15050100,Shallow (5-10m),42
367,1990,15050100,Very Shallow (2-5m),47
368,1990,15050201,Deep (10-61m),207
369,1990,15050201,Near Surface (<2m),26
370,1990,15050201,Shallow (5-10m),61
371,1990,15050201,Very Shallow (2-5m),22
372,1990,15050202,Deep (10-61m),411
373,1990,15050202,Near Surface (<2m),65
374,1990,15050202,Shallow (5-10m),111
375,1990,15050202,Very Shallow (2-5m),66
376,1990,15050203,Deep (10-61m),168
377,1990,15050203,Near Surface (<2m),33
378,1990,15050203,Shallow (5-10m),95
379,1990,15050203,Very Shallow (2-5m),59
380,1990,15050301,Deep (10-61m),654
381,1990,15050301,Near Surface (<2m),109
382,1990,15050301,Shallow (5-10m),154
383,1990,15050301,Very Shallow (2-5m),126
384,1990,15050302,Deep (10-61m),126
385,1990,15050302,Near Surface (<2m),39
386,1990,15050302,Shallow (5-10m),47
387,1990,15050302,Very Shallow (2-5m),42
388,1990,15050303,Deep (10-61m),26
389,1990,15050303,Near Surface (<2m),3
390,1990,15050303,Shallow (5-10m),8
391,1990,15050304,Deep (10-61m),47
392,1990,15050304,Near Surface (<2m),34
393,1990,15050304,Shallow (5-10m),19
394,1990,15050304,Very Shallow (2-5m),23
395,1990,15060101,Deep (10-61m),5
396,1990,15060101,Shallow (5-10m),1
397,1990,15060102,Deep (10-61m),1
398,1990,15060103,Deep (10-61m),164
399,1990,15060103,Near Surface (<2m),85
400,1990,15060103,Shallow (5-10m),127
401,1990,15060103,Very Shallow (2-5m),100
402,1990,15060105,Deep (10-61m),146
403,1990,15060105,Near Surface (<2m),18
404,1990,15060105,Shallow (5-10m),63
405,1990,15060105,Very Shallow (2-5m),71
406,1990,15060106,Deep (10-61m),424
407,1990,15060106,Near Surface (<2m),104
408,1990,15060106,Shallow (5-10m),118
409,1990,15060106,Very Shallow (2-5m),21
410,1990,15060201,Deep (10-61m),70
411,1990,15060201,Near Surface (<2m),16
412,1990,15060201,Shallow (5-10m),30
413,1990,15060201,Very Shallow (2-5m),23
414,1990,15060202,Deep (10-61m),563
415,1990,15060202,Near Surface (<2m),146
416,1990,15060202,Shallow (5-10m),264
417,1990,15060202,Very Shallow (2-5m),160
418,1990,15060203,Deep (10-61m),179
419,1990,15060203,Near Surface (<2m),33
420,1990,15060203,Shallow (5-10m),212
421,1990,15060203,Very Shallow (2-5m),91
422,1990,15070101,Deep (10-61m),161
423,1990,15070101,Near Surface (<2m),22
424,1990,15070101,Shallow (5-10m),35
425,1990,15070101,Very Shallow (2-5m),36
426,1990,15070102,Deep (10-61m),364
427,1990,15070102,Near Surface (<2m),107
428,1990,15070102,Shallow (5-10m),124
429,1990,15070102,Very Shallow (2-5m),59
430,1990,15070103,Deep (10-61m),85
431,1990,15070103,Near Surface (<2m),21
432,1990,15070103,Shallow (5-10m),28
433,1990,15070103,Very Shallow (2-5m),26
434,1990,15070104,Deep (10-61m),49
435,1990,15070104,Near Surface (<2m),18
436,1990,15070104,Shallow (5-10m),15
437,1990,15070104,Very Shallow (2-5m),19
438,1990,15070201,Deep (10-61m),72
439,1990,15070201,Near Surface (<2m),28
440,1990,15070201,Shallow (5-10m),72
441,1990,15070201,Very Shallow (2-5m),127
442,1990,15070202,Deep (10-61m),10
443,1990,15070202,Shallow (5-10m),2
444,1990,15070202,Very Shallow (2-5m),1
445,1990,15070203,Deep (10-61m),8
446,1990,15070203,Shallow (5-10m),2
447,1990,15070203,Very Shallow (2-5m),2
448,1990,15080102,Deep (10-61m),1
449,1990,15080102,Shallow (5-10m),1
450,1990,15080102,Very Shallow (2-5m),1
451,1990,15080200,Deep (10-61m),4
452,1990,15080200,Near Surface (<2m),3
453,1990,15080200,Shallow (5-10m),1
454,1990,15080301,Deep (10-61m),151
455,1990,15080301,Near Surface (<2m),12
456,1990,15080301,Shallow (5-10m),28
457,1990,15080301,Very Shallow (2-5m),26
458,1990,15080302,Deep (10-61m),18
459,1990,15080302,Near Surface (<2m),3
460,1990,15080302,Shallow (5-10m),7
461,1990,15080302,Very Shallow (2-5m),8
462,2000,14070006,Near Surface (<2m),2
463,2000,14080204,Shallow (5-10m),1
464,2000,14080205,Shallow (5-10m),1
465,2000,14080205,Very Shallow (2-5m),1
466,2000,15010003,Deep (10-61m),1
467,2000,15010003,Near Surface (<2m),1
468,2000,15010003,Shallow (5-10m),1
469,2000,15010004,Deep (10-61m),1
470,2000,15010004,Near Surface (<2m),4
471,2000,15010004,Shallow (5-10m),5
472,2000,15010004,Very Shallow (2-5m),8
473,2000,15010005,Deep (10-61m),2
474,2000,15010005,Near Surface (<2m),1
475,2000,15010006,Near Surface (<2m),1
476,2000,15010006,Shallow (5-10m),1
477,2000,15010006,Very Shallow (2-5m),1
478,2000,15010007,Deep (10-61m),7
479,2000,15010007,Shallow (5-10m),2
480,2000,15010007,Very Shallow (2-5m),1
481,2000,15010009,Deep (10-61m),9
482,2000,15010009,Near Surface (<2m),1
483,2000,15010009,Shallow (5-10m),17
484,2000,15010010,Deep (10-61m),17
485,2000,15010010,Shallow (5-10m),10
486,2000,15010010,Very Shallow (2-5m),1
487,2000,15010014,Deep (10-61m),1
488,2000,15020001,Deep (10-61m),76
489,2000,15020001,Near Surface (<2m),14
490,2000,15020001,Shallow (5-10m),69
491,2000,15020001,Very Shallow (2-5m),25
492,2000,15020002,Deep (10-61m),31
493,2000,15020002,Near Surface (<2m),4
494,2000,15020002,Shallow (5-10m),5
495,2000,15020002,Very Shallow (2-5m),17
496,2000,15020003,Deep (10-61m),3
497,2000,15020003,Shallow (5-10m),1
498,2000,15020004,Deep (10-61m),13
499,2000,15020004,Shallow (5-10m),1
500,2000,15020004,Very Shallow (2-5m),1
501,2000,15020005,Deep (10-61m),83
502,2000,15020005,Near Surface (<2m),8
503,2000,15020005,Shallow (5-10m),17
504,2000,15020005,Very Shallow (2-5m),10
505,2000,15020006,Deep (10-61m),1
506,2000,15020006,Near Surface (<2m),1
507,2000,15020006,Shallow (5-10m),4
508,2000,15020006,Very Shallow (2-5m),2
509,2000,15020007,Deep (10-61m),11
510,2000,15020007,Near Surface (<2m),3
511,2000,15020007,Shallow (5-10m),7
512,2000,15020007,Very Shallow (2-5m),8
513,2000,15020008,Deep (10-61m),32
514,2000,15020008,Near Surface (<2m),18
515,2000,15020008,Shallow (5-10m),105
516,2000,15020008,Very Shallow (2-5m),255
517,2000,15020009,Deep (10-61m),4
518,2000,15020009,Shallow (5-10m),2
519,2000,15020009,Very Shallow (2-5m),5
520,2000,15020010,Deep (10-61m),1
521,2000,15020011,Deep (10-61m),4
522,2000,15020011,Shallow (5-10m),1
523,2000,15020011,Very Shallow (2-5m),16
524,2000,15020013,Near Surface (<2m),1
525,2000,15020014,Deep (10-61m),1
526,2000,15020015,Deep (10-61m),92
527,2000,15020015,Near Surface (<2m),5
528,2000,15020015,Shallow (5-10m),46
529,2000,15020015,Very Shallow (2-5m),11
530,2000,15020016,Deep (10-61m),1
531,2000,15030101,Deep (10-61m),75
532,2000,15030101,Near Surface (<2m),3
533,2000,15030101,Shallow (5-10m),51
534,2000,15030101,Very Shallow (2-5m),62
535,2000,15030103,Deep (10-61m),110
536,2000,15030103,Near Surface (<2m),6
537,2000,15030103,Shallow (5-10m),2
538,2000,15030103,Very Shallow (2-5m),11
539,2000,15030104,Deep (10-61m),12
540,2000,15030104,Near Surface (<2m),12
541,2000,15030104,Shallow (5-10m),33
542,2000,15030104,Very Shallow (2-5m),100
543,2000,15030105,Deep (10-61m),92
544,2000,15030105,Very Shallow (2-5m),1
545,2000,15030106,Deep (10-61m),161
546,2000,15030106,Near Surface (<2m),1
547,2000,15030107,Deep (10-61m),34
548,2000,15030107,Near Surface (<2m),8
549,2000,15030107,Shallow (5-10m),44
550,2000,15030107,Very Shallow (2-5m),48
551,2000,15030108,Deep (10-61m),1
552,2000,15030108,Near Surface (<2m),1
553,2000,15030108,Shallow (5-10m),4
554,2000,15030108,Very Shallow (2-5m),8
555,2000,15030201,Deep (10-61m),44
556,2000,15030201,Near Surface (<2m),3
557,2000,15030201,Shallow (5-10m),30
558,2000,15030201,Very Shallow (2-5m),9
559,2000,15030202,Deep (10-61m),6
560,2000,15030202,Shallow (5-10m),1
561,2000,15030203,Deep (10-61m),48
562,2000,15030203,Near Surface (<2m),4
563,2000,15030203,Shallow (5-10m),13
564,2000,15030203,Very Shallow (2-5m),3
565,2000,15030204,Deep (10-61m),5
566,2000,15030204,Near Surface (<2m),2
567,2000,15030204,Shallow (5-10m),2
568,2000,15030204,Very Shallow (2-5m),4
569,2000,15040002,Deep (10-61m),47
570,2000,15040002,Near Surface (<2m),1
571,2000,15040002,Shallow (5-10m),17
572,2000,15040002,Very Shallow (2-5m),9
573,2000,15040004,Deep (10-61m),14
574,2000,15040004,Near Surface (<2m),1
575,2000,15040004,Shallow (5-10m),17
576,2000,15040004,Very Shallow (2-5m),18
577,2000,15040005,Deep (10-61m),188
578,2000,15040005,Near Surface (<2m),2
579,2000,15040005,Shallow (5-10m),128
580,2000,15040005,Very Shallow (2-5m),27
581,2000,15040006,Deep (10-61m),91
582,2000,15040006,Near Surface (<2m),3
583,2000,15040006,Shallow (5-10m),15
584,2000,15040006,Very Shallow (2-5m),4
585,2000,15040007,Deep (10-61m),2
586,2000,15040007,Shallow (5-10m),2
587,2000,15050100,Deep (10-61m),41
588,2000,15050100,Near Surface (<2m),7
589,2000,15050100,Shallow (5-10m),15
590,2000,15050100,Very Shallow (2-5m),15
591,2000,15050201,Deep (10-61m),146
592,2000,15050201,Near Surface (<2m),1
593,2000,15050201,Shallow (5-10m),44
594,2000,15050201,Very Shallow (2-5m),8
595,2000,15050202,Deep (10-61m),328
596,2000,15050202,Near Surface (<2m),17
597,2000,15050202,Shallow (5-10m),122
598,2000,15050202,Very Shallow (2-5m),85
599,2000,15050203,Deep (10-61m),108
600,2000,15050203,Near Surface (<2m),10
601,2000,15050203,Shallow (5-10m),42
602,2000,15050203,Very Shallow (2-5m),45
603,2000,15050301,Deep (10-61m),531
604,2000,15050301,Near Surface (<2m),26
605,2000,15050301,Shallow (5-10m),113
606,2000,15050301,Very Shallow (2-5m),97
607,2000,15050302,Deep (10-61m),110
608,2000,15050302,Near Surface (<2m),7
609,2000,15050302,Shallow (5-10m),49
610,2000,15050302,Very Shallow (2-5m),22
611,2000,15050303,Deep (10-61m),29
612,2000,15050303,Shallow (5-10m),6
613,2000,15050304,Deep (10-61m),25
614,2000,15050304,Near Surface (<2m),1
615,2000,15050304,Shallow (5-10m),8
616,2000,15050304,Very Shallow (2-5m),2
617,2000,15060101,Shallow (5-10m),1
618,2000,15060103,Deep (10-61m),111
619,2000,15060103,Near Surface (<2m),7
620,2000,15060103,Shallow (5-10m),48
621,2000,15060103,Very Shallow (2-5m),18
622,2000,15060104,Very Shallow (2-5m),4
623,2000,15060105,Deep (10-61m),86
624,2000,15060105,Near Surface (<2m),6
625,2000,15060105,Shallow (5-10m),61
626,2000,15060105,Very Shallow (2-5m),34
627,2000,15060106,Deep (10-61m),162
628,2000,15060106,Near Surface (<2m),21
629,2000,15060106,Shallow (5-10m),99
630,2000,15060106,Very Shallow (2-5m),33
631,2000,15060201,Deep (10-61m),53
632,2000,15060201,Near Surface (<2m),7
633,2000,15060201,Shallow (5-10m),20
634,2000,15060201,Very Shallow (2-5m),16
635,2000,15060202,Deep (10-61m),334
636,2000,15060202,Near Surface (<2m),28
637,2000,15060202,Shallow (5-10m),182
638,2000,15060202,Very Shallow (2-5m),90
639,2000,15060203,Deep (10-61m),155
640,2000,15060203,Near Surface (<2m),7
641,2000,15060203,Shallow (5-10m),99
642,2000,15060203,Very Shallow (2-5m),40
643,2000,15070101,Deep (10-61m),278
644,2000,15070101,Near Surface (<2m),6
645,2000,15070101,Shallow (5-10m),34
646,2000,15070101,Very Shallow (2-5m),14
647,2000,15070102,Deep (10-61m),185
648,2000,15070102,Near Surface (<2m),18
649,2000,15070102,Shallow (5-10m),90
650,2000,15070102,Very Shallow (2-5m),45
651,2000,15070103,Deep (10-61m),123
652,2000,15070103,Near Surface (<2m),7
653,2000,15070103,Shallow (5-10m),59
654,2000,15070103,Very Shallow (2-5m),50
655,2000,15070104,Deep (10-61m),126
656,2000,15070104,Shallow (5-10m),8
657,2000,15070104,Very Shallow (2-5m),5
